Brian Eno|http://en.wikipedia.org/wiki/Brian_Eno|Person,Describable|Describable_normal|DescribeTheWord Basic
Brian Gregory|http://en.wikipedia.org/wiki/Brian_Gregory|Person,Describable|Describable_hard|DescribeTheWord Basic
Brian May|http://en.wikipedia.org/wiki/Brian_May|Person,Describable|Describable_normal|DescribeTheWord Basic
Brian Setzer|http://en.wikipedia.org/wiki/Brian_Setzer|Person,Describable|Describable_normal|DescribeTheWord Basic
Brian Wilson|http://en.wikipedia.org/wiki/Brian_Wilson_(Labour_politician)|Person,Describable|Describable_normal|DescribeTheWord Basic
Bric-a-brac|http://en.wikipedia.org/wiki/Bric-a-brac|Object,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Bricklaying||Action,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Brick||Random,Describable|Describable_easy|DescribeTheWord Basic
Bricks||Random,Describable|Describable_easy|DescribeTheWord Basic
Bridal Cave|http://en.wikipedia.org/wiki/Bridal_Cave|World,Describable|Describable_normal|DescribeTheWord Basic
Bride Wars|http://en.wikipedia.org/wiki/Bride_Wars|Film,Describable,Mimeable|Describable_normal,Mimeable_normal|DescribeTheWord Basic
Bridge mix|http://en.wikipedia.org/wiki/Bridge_mix|Object,Describable|Describable_normal|DescribeTheWord Basic
Bridge of No Return|http://en.wikipedia.org/wiki/Bridge_of_No_Return|World,Describable|Describable_normal|DescribeTheWord Basic
Bridge of Sighs|http://en.wikipedia.org/wiki/Bridge_of_Sighs|World,Describable|Describable_normal|DescribeTheWord Basic
Bridge of the Gods|http://en.wikipedia.org/wiki/Bridge_of_the_Gods_(modern_structure)|World,Describable|Describable_normal|DescribeTheWord Basic
Bridge||Random,Describable|Describable_easy|DescribeTheWord Basic
Bridge-spouted vessel|http://en.wikipedia.org/wiki/Bridge-spouted_vessel|Object,Describable|Describable_hard|DescribeTheWord Basic
Bridges||Random,Describable|Describable_easy|DescribeTheWord Basic
Bridgetown|http://en.wikipedia.org/wiki/Bridgetown|World,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Bridie|http://en.wikipedia.org/wiki/Bridie|Object,Describable|Describable_easy|DescribeTheWord Basic
Briefs|http://en.wikipedia.org/wiki/Briefs|Object,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
Brigade||Random,Describable|Describable_easy|DescribeTheWord Basic
Brigham Young|http://en.wikipedia.org/wiki/LaVell_Edwards|Person,Describable|Describable_hard|DescribeTheWord Basic
Bright Day|http://en.wikipedia.org/wiki/Bright_Day|Literature,Describable,Mimeable|Describable_normal,Mimeable_normal|DescribeTheWord Basic
Brighter||Random,Describable|Describable_normal|DescribeTheWord Basic
Brightest||Random,Describable|Describable_normal|DescribeTheWord Basic
Brightly||Random,Describable|Describable_normal|DescribeTheWord Basic
Brightness||Random,Describable|Describable_normal|DescribeTheWord Basic
Bright Victory|http://en.wikipedia.org/wiki/Bright_Victory|Film,Describable,Mimeable|Describable_normal,Mimeable_normal|DescribeTheWord Basic
Brilliantly||Random,Describable|Describable_normal|DescribeTheWord Basic
Brilliant||Random,Describable|Describable_normal|DescribeTheWord Basic
Brillo Pad|http://en.wikipedia.org/wiki/Brillo_Pad|Object,Describable|Describable_normal|DescribeTheWord Basic
Brink of Life|http://en.wikipedia.org/wiki/Brink_of_Life|Film,Describable,Mimeable|Describable_normal,Mimeable_hard|DescribeTheWord Basic
Brisbane|http://en.wikipedia.org/wiki/Brisbane|World,Describable|Describable_normal|DescribeTheWord Basic
Britain's Got Talent|http://en.wikipedia.org/wiki/Britain's_Got_Talent|TV,Describable,Mimeable|Describable_normal,Mimeable_normal|DescribeTheWord Basic
Britannic Empire|http://en.wikipedia.org/wiki/Britannic_Empire|World,Describable|Describable_hard|DescribeTheWord Basic
British America|http://en.wikipedia.org/wiki/Indian_Reserve_(1763)|World,Describable|Describable_hard|DescribeTheWord Basic
British Columbia|http://en.wikipedia.org/wiki/Colony_of_British_Columbia_(1866–1871)|World,Describable|Describable_hard|DescribeTheWord Basic
British Library|http://en.wikipedia.org/wiki/British_Library|World,Describable|Describable_hard|DescribeTheWord Basic
British Museum|http://en.wikipedia.org/wiki/British_Museum|World,Describable|Describable_hard|DescribeTheWord Basic
British North America|http://en.wikipedia.org/wiki/British_North_America|World,Describable|Describable_hard|DescribeTheWord Basic
British Togoland|http://en.wikipedia.org/wiki/British_Togoland|World,Describable|Describable_hard|DescribeTheWord Basic
British Virgin Islands|http://en.wikipedia.org/wiki/British_Virgin_Islands|World,Describable|Describable_hard|DescribeTheWord Basic
Brittany|http://en.wikipedia.org/wiki/Kingdom_of_Brittany|World,Describable|Describable_normal|DescribeTheWord Basic
Brittle|http://en.wikipedia.org/wiki/Brittle_(food)|Object,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
Brixton|http://en.wikipedia.org/wiki/Brixton_(HM_Prison)|World,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
Broadband dogfish|http://en.wikipedia.org/wiki/Broadband_dogfish|Animal,Nature,Describable|Describable_hard|DescribeTheWord Basic
Broadbills|http://en.wikipedia.org/wiki/Broadbill|Animal,Nature,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Broadcast||Random,Describable|Describable_normal|DescribeTheWord Basic
Broadfork|http://en.wikipedia.org/wiki/Broadfork|Object,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Broadgill catshark|http://en.wikipedia.org/wiki/Broadgill_catshark|Animal,Nature,Describable|Describable_hard|DescribeTheWord Basic
Broadgreen Hospital|http://en.wikipedia.org/wiki/Broadgreen_Hospital|World,Describable|Describable_hard|DescribeTheWord Basic
Broadly||Random,Describable|Describable_easy|DescribeTheWord Basic
Broad||Random,Describable|Describable_easy|DescribeTheWord Basic
Broadsheet newspaper|http://en.wikipedia.org/wiki/Broadsheet|Object,Describable|Describable_hard|DescribeTheWord Basic
Broadway Bridge|http://en.wikipedia.org/wiki/Broadway_Bridge_(Kansas_City)|World,Describable|Describable_hard|DescribeTheWord Basic
Broadway|http://en.wikipedia.org/wiki/Broadway_(Brooklyn)|World,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Broccoli|http://en.wikipedia.org/wiki/Broccoli|Plant,Nature,Describable|Describable_normal|DescribeTheWord Basic
Broccolini|http://en.wikipedia.org/wiki/Broccolini|Plant,Nature,Describable|Describable_normal|DescribeTheWord Basic
Broken Arrow|http://en.wikipedia.org/wiki/Broken_Arrow_(1950_film)|Film,Describable,Mimeable|Describable_normal,Mimeable_normal|DescribeTheWord Basic
Broken Arrow|http://en.wikipedia.org/wiki/Broken_Arrow,_Oklahoma|World,Describable|Describable_normal|DescribeTheWord Basic
Broken Embraces|http://en.wikipedia.org/wiki/Broken_Embraces|Film,Describable,Mimeable|Describable_normal,Mimeable_normal|DescribeTheWord Basic
Broken Hill|http://en.wikipedia.org/wiki/Broken_Hill|World,Describable|Describable_normal|DescribeTheWord Basic
Broken Lizard|http://en.wikipedia.org/wiki/Broken_Lizard|Person,Describable|Describable_hard|DescribeTheWord Basic
Broken River Cave|http://en.wikipedia.org/wiki/Broken_River_Cave|World,Describable|Describable_hard|DescribeTheWord Basic
Bronx Zoo|http://en.wikipedia.org/wiki/Bronx_Zoo|World,Describable|Describable_normal|DescribeTheWord Basic
Bronze medal|http://en.wikipedia.org/wiki/Bronze_medal|Object,Describable|Describable_normal|DescribeTheWord Basic
Bronze wool|http://en.wikipedia.org/wiki/Bronze_wool|Object,Describable|Describable_normal|DescribeTheWord Basic
Brooch|http://en.wikipedia.org/wiki/Brooch|Object,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
Brooklyn Bridge|http://en.wikipedia.org/wiki/Brooklyn_Bridge|World,Describable|Describable_hard|DescribeTheWord Basic
Brooklyn|http://en.wikipedia.org/wiki/Brooklyn|World,Describable,Drawable|Describable_normal,Drawable_hard|DescribeTheWord Basic
Brooklyn Museum|http://en.wikipedia.org/wiki/Brooklyn_Museum|World,Describable|Describable_hard|DescribeTheWord Basic
Brookside|http://en.wikipedia.org/wiki/Brookside|TV,Describable,Mimeable|Describable_normal,Mimeable_normal|DescribeTheWord Basic
Broom hare|http://en.wikipedia.org/wiki/Broom_Hare|Animal,Nature,Describable|Describable_normal|DescribeTheWord Basic
Broomrape|http://en.wikipedia.org/wiki/Broomrape|Plant,Nature,Describable|Describable_normal|DescribeTheWord Basic
Brose|http://en.wikipedia.org/wiki/Brose|Object,Describable|Describable_easy|DescribeTheWord Basic
Brother||Random,Describable|Describable_easy|DescribeTheWord Basic
Brothers||Random,Describable|Describable_normal|DescribeTheWord Basic
Brown bear|http://en.wikipedia.org/wiki/Brown_bear|Animal,Nature,Describable|Describable_normal|DescribeTheWord Basic
Brown fur seal|http://en.wikipedia.org/wiki/Brown_fur_seal|Animal,Nature,Describable|Describable_normal|DescribeTheWord Basic
Brown Knapweed|http://en.wikipedia.org/wiki/Centaurea_jacea|Plant,Nature,Describable|Describable_hard|DescribeTheWord Basic
Brown lanternshark|http://en.wikipedia.org/wiki/Brown_lanternshark|Animal,Nature,Describable|Describable_hard|DescribeTheWord Basic
Brown University|http://en.wikipedia.org/wiki/Brown_University|World,Describable|Describable_hard|DescribeTheWord Basic
Brownville Bridge|http://en.wikipedia.org/wiki/Brownville_Bridge|World,Describable|Describable_hard|DescribeTheWord Basic
Browsed||Random,Describable|Describable_easy|DescribeTheWord Basic
Browse||Random,Describable|Describable_easy|DescribeTheWord Basic
Browses||Random,Describable|Describable_easy|DescribeTheWord Basic
Browsing||Action,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Browsing||Random,Describable|Describable_normal|DescribeTheWord Basic
Brozo|http://en.wikipedia.org/wiki/Víctor_Trujillo|Person,Describable|Describable_easy|DescribeTheWord Basic
Bruce Almighty|http://en.wikipedia.org/wiki/Bruce_Almighty|Film,Describable,Mimeable|Describable_normal,Mimeable_hard|DescribeTheWord Basic
Bruce Dickinson|http://en.wikipedia.org/wiki/Bruce_Dickinson|Person,Describable|Describable_hard|DescribeTheWord Basic
Bruce Grit|http://en.wikipedia.org/wiki/John_Edward_Bruce|Person,Describable|Describable_normal|DescribeTheWord Basic
Bruce Lee|http://en.wikipedia.org/wiki/Bruce_Lee|Person,Describable|Describable_normal|DescribeTheWord Basic
Brunch Bar|http://en.wikipedia.org/wiki/Brunch_Bar|Object,Describable|Describable_normal|DescribeTheWord Basic
Brunei|http://en.wikipedia.org/wiki/Brunei|World,Describable|Describable_easy|DescribeTheWord Basic
Brunswick|http://en.wikipedia.org/wiki/Duchy_of_Brunswick|World,Describable|Describable_normal|DescribeTheWord Basic
Brush hook|http://en.wikipedia.org/wiki/Brush_hook|Object,Describable|Describable_normal|DescribeTheWord Basic
Brush Rabbit|http://en.wikipedia.org/wiki/San_Jose_Brush_Rabbit|Animal,Nature,Describable|Describable_normal|DescribeTheWord Basic
Brush||Random,Describable|Describable_easy|DescribeTheWord Basic
Brussels|http://en.wikipedia.org/wiki/City_of_Brussels|World,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Brussels sprout|http://en.wikipedia.org/wiki/Brussels_sprout|Vegetable,Nature,Describable|Describable_hard|DescribeTheWord Basic
Brutal||Random,Describable|Describable_easy|DescribeTheWord Basic
Bryan Adams|http://en.wikipedia.org/wiki/Bryan_Adams|Person,Describable|Describable_normal|DescribeTheWord Basic
Bryan Ferry|http://en.wikipedia.org/wiki/Bryan_Ferry|Person,Describable|Describable_normal|DescribeTheWord Basic
BT Tower|http://en.wikipedia.org/wiki/BT_Tower|World,Describable|Describable_normal|DescribeTheWord Basic
Bubblegum|http://en.wikipedia.org/wiki/Bubblegum|Object,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Bubble|http://en.wikipedia.org/wiki/Bubble_(film)|Film,Describable,Mimeable|Describable_easy,Mimeable_easy|DescribeTheWord Basic
Bubble||Random,Describable|Describable_easy|DescribeTheWord Basic
Bubonic plague|http://en.wikipedia.org/wiki/Bubonic_plague|Medical condition,Nature,Describable|Describable_hard|DescribeTheWord Basic
Buccaneering||Action,Describable,Drawable|Describable_normal,Drawable_hard|DescribeTheWord Basic
Buccin|http://en.wikipedia.org/wiki/Buccin|Object,Describable|Describable_easy|DescribeTheWord Basic
Bucharest|http://en.wikipedia.org/wiki/Bucharest|World,Describable|Describable_normal|DescribeTheWord Basic
Buck Biggers|http://en.wikipedia.org/wiki/W._Watts_Biggers|Person,Describable|Describable_normal|DescribeTheWord Basic
Buckethead|http://en.wikipedia.org/wiki/Buckethead|Person,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Bucket|http://en.wikipedia.org/wiki/Bucket|Object,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
Buckeye candy|http://en.wikipedia.org/wiki/Buckeye_candy|Object,Describable|Describable_hard|DescribeTheWord Basic
Buckingham Palace|http://en.wikipedia.org/wiki/Buckingham_Palace|World,Describable|Describable_hard|DescribeTheWord Basic
Buck||Random,Describable|Describable_easy|DescribeTheWord Basic
Buck Rogers|http://en.wikipedia.org/wiki/Buck_Rogers_(baseball)|Person,Describable|Describable_normal|DescribeTheWord Basic
Bucks||Random,Describable|Describable_easy|DescribeTheWord Basic
Buckwheat|http://en.wikipedia.org/wiki/Buckwheat|Object,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Buckwheat|http://en.wikipedia.org/wiki/Buckwheat|Plant,Nature,Describable|Describable_normal|DescribeTheWord Basic
Budapest|http://en.wikipedia.org/wiki/Budapest|World,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Buddha's Hand|http://en.wikipedia.org/wiki/Buddha%27s_Hand|Fruit,Nature,Describable|Describable_hard|DescribeTheWord Basic
Buddy Boy|http://en.wikipedia.org/wiki/Buddy_Boy|Film,Describable,Mimeable|Describable_normal,Mimeable_hard|DescribeTheWord Basic
Buddy Holly|http://en.wikipedia.org/wiki/Buddy_Holly|Person,Describable|Describable_normal|DescribeTheWord Basic
Budgy|http://en.wikipedia.org/wiki/Budgerigar|Animal,Nature,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
Bud Robertson|http://en.wikipedia.org/wiki/James_I._Robertson,_Jr.|Person,Describable|Describable_hard|DescribeTheWord Basic
Buenos Aires|http://en.wikipedia.org/wiki/Buenos_Aires|World,Describable|Describable_normal|DescribeTheWord Basic
Buffaloberry|http://en.wikipedia.org/wiki/Shepherdia|Plant,Nature,Describable|Describable_normal|DescribeTheWord Basic
Buffalo Grill|http://en.wikipedia.org/wiki/Buffalo_Grill|World,Describable|Describable_hard|DescribeTheWord Basic
Buffalo Wild Wings|http://en.wikipedia.org/wiki/Buffalo_Wild_Wings|World,Describable|Describable_hard|DescribeTheWord Basic
Buffered||Random,Describable|Describable_normal|DescribeTheWord Basic
Buffering||Action,Describable|Describable_normal|DescribeTheWord Basic
Buffering||Random,Describable|Describable_normal|DescribeTheWord Basic
Buffer||Random,Describable|Describable_easy|DescribeTheWord Basic
Buffers||Random,Describable|Describable_easy|DescribeTheWord Basic
Bugger||Random,Describable|Describable_hard|DescribeTheWord Basic
Buggers||Random,Describable|Describable_hard|DescribeTheWord Basic
Bugle|http://en.wikipedia.org/wiki/Bugle|Object,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
Bugles|http://en.wikipedia.org/wiki/Bugles|Object,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
Bugleweed|http://en.wikipedia.org/wiki/Ajuga|Plant,Nature,Describable|Describable_normal|DescribeTheWord Basic
Bug River|http://en.wikipedia.org/wiki/Bug_River|World,Describable|Describable_normal|DescribeTheWord Basic
Bug zapper|http://en.wikipedia.org/wiki/Bug_zapper|Object,Describable|Describable_normal|DescribeTheWord Basic
Builders hardware|http://en.wikipedia.org/wiki/Builders_hardware|Object,Describable|Describable_hard|DescribeTheWord Basic
Build||Random,Describable|Describable_easy|DescribeTheWord Basic
Bukhara|http://en.wikipedia.org/wiki/Bukharan_People's_Soviet_Republic|World,Describable|Describable_easy|DescribeTheWord Basic
Bukovina|http://en.wikipedia.org/wiki/Bukovina|World,Describable|Describable_normal|DescribeTheWord Basic
Bulb||Random,Describable|Describable_easy|DescribeTheWord Basic
Bulbs||Random,Describable|Describable_easy|DescribeTheWord Basic
Bulgaria|http://en.wikipedia.org/wiki/First_Bulgarian_Empire|World,Describable|Describable_normal|DescribeTheWord Basic
Bulk confectionery|http://en.wikipedia.org/wiki/Bulk_confectionery|Object,Describable|Describable_hard|DescribeTheWord Basic
Bulldog clip|http://en.wikipedia.org/wiki/Bulldog_clip|Object,Describable|Describable_normal|DescribeTheWord Basic
Bulldog|http://en.wikipedia.org/wiki/Bulldog|Animal,Nature,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
Bulletproofing||Action,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Bullet||Random,Describable|Describable_easy|DescribeTheWord Basic
Bullets||Random,Describable|Describable_easy|DescribeTheWord Basic
Bullfighting||Action,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Bullfinch|http://en.wikipedia.org/wiki/Eurasian_Bullfinch|Animal,Nature,Describable,Drawable|Describable_normal,Drawable_hard|DescribeTheWord Basic
Bull|http://en.wikipedia.org/wiki/Bull|Animal,Nature,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
Bullneck seahorse|http://en.wikipedia.org/wiki/Bullneck_seahorse|Animal,Nature,Describable|Describable_hard|DescribeTheWord Basic
Bull||Random,Describable|Describable_easy|DescribeTheWord Basic
Bullseye|http://en.wikipedia.org/wiki/Bullseye_(UK_game_show)|TV,Describable,Mimeable|Describable_easy,Mimeable_easy|DescribeTheWord Basic
Bull shark|http://en.wikipedia.org/wiki/Bull_shark|Animal,Nature,Describable|Describable_normal|DescribeTheWord Basic
Bull's Horn Thorn|http://en.wikipedia.org/wiki/Acacia_sphaerocephala|Plant,Nature,Describable|Describable_hard|DescribeTheWord Basic
Bull trout|http://en.wikipedia.org/wiki/Bull_trout|Animal,Nature,Describable|Describable_normal|DescribeTheWord Basic
Bumbling||Action,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Bumbunga|http://en.wikipedia.org/wiki/Province_of_Bumbunga|World,Describable,Drawable|Describable_normal,Drawable_hard|DescribeTheWord Basic
Bum flap|http://en.wikipedia.org/wiki/Bum_flap|Object,Describable|Describable_normal|DescribeTheWord Basic
Bump||Random,Describable|Describable_easy|DescribeTheWord Basic
Bunch||Random,Describable|Describable_easy|DescribeTheWord Basic
Bundle of His|http://en.wikipedia.org/wiki/Bundle_of_His|Anatomy,Nature,Describable|Describable_normal|DescribeTheWord Basic
Bundle||Random,Describable|Describable_easy|DescribeTheWord Basic
Bunging||Action,Describable|Describable_easy|DescribeTheWord Basic
Bunker Hill|http://en.wikipedia.org/wiki/Bunker_Hill|World,Describable|Describable_normal|DescribeTheWord Basic
Bunkie board|http://en.wikipedia.org/wiki/Bunkie_board|Object,Describable|Describable_normal|DescribeTheWord Basic
Bunny slippers|http://en.wikipedia.org/wiki/Bunny_slippers|Object,Describable|Describable_hard|DescribeTheWord Basic
Bunnytown|http://en.wikipedia.org/wiki/Bunnytown|TV,Describable,Mimeable|Describable_easy,Mimeable_easy|DescribeTheWord Basic
Bunting||Action,Describable|Describable_easy|DescribeTheWord Basic
Burden||Random,Describable|Describable_easy|DescribeTheWord Basic
Burdock|http://en.wikipedia.org/wiki/Burdock|Vegetable,Nature,Describable|Describable_easy|DescribeTheWord Basic
Bureaucracy||Random,Describable|Describable_normal|DescribeTheWord Basic
Bureau de change|http://en.wikipedia.org/wiki/Bureau_de_change|World,Describable|Describable_normal|DescribeTheWord Basic
Burgeoning||Action,Describable|Describable_normal|DescribeTheWord Basic
Burger King|http://en.wikipedia.org/wiki/Burger_King|World,Describable|Describable_normal|DescribeTheWord Basic
Burger & Lobster|http://www.burgerandlobster.com|World,Describable|Describable_normal|DescribeTheWord Basic
Burgling||Action,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Burgundy|http://en.wikipedia.org/wiki/County_of_Burgundy|World,Describable|Describable_normal|DescribeTheWord Basic
Buried|http://en.wikipedia.org/wiki/Buried_(film)|Film,Describable,Mimeable|Describable_normal,Mimeable_normal|DescribeTheWord Basic
Burkina Faso|http://en.wikipedia.org/wiki/Burkina_Faso|World,Describable|Describable_normal|DescribeTheWord Basic
Burlesquing||Action,Describable|Describable_normal|DescribeTheWord Basic
Burma|http://en.wikipedia.org/wiki/State_of_Burma|World,Describable,Drawable|Describable_easy,Drawable_hard|DescribeTheWord Basic
Burmese trout|http://en.wikipedia.org/wiki/Burmese_trout|Animal,Nature,Describable|Describable_hard|DescribeTheWord Basic
Burned||Random,Describable|Describable_easy|DescribeTheWord Basic
Burning||Action,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
Burning bush|http://en.wikipedia.org/wiki/Burning_bush|Plant,Nature,Describable|Describable_normal|DescribeTheWord Basic
Burning||Random,Describable|Describable_easy|DescribeTheWord Basic
Burn||Random,Describable|Describable_easy|DescribeTheWord Basic
Burns Harbor|http://en.wikipedia.org/wiki/Burns_Harbor,_Indiana|World,Describable|Describable_normal|DescribeTheWord Basic
Burns||Random,Describable|Describable_easy|DescribeTheWord Basic
Burnt by the Sun|http://en.wikipedia.org/wiki/Burnt_by_the_Sun|Film,Describable,Mimeable|Describable_hard,Mimeable_hard|DescribeTheWord Basic
Burnt||Random,Describable|Describable_easy|DescribeTheWord Basic
Burr mill|http://en.wikipedia.org/wiki/Burr_mill|Object,Describable|Describable_normal|DescribeTheWord Basic
Burrow|http://en.wikipedia.org/wiki/Burrow|Shelter used by animals,Nature,Describable|Describable_easy|DescribeTheWord Basic
Bursary|http://en.wikipedia.org/wiki/Bursary|Object,Describable,Drawable|Describable_easy,Drawable_hard|DescribeTheWord Basic
Bursting||Action,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Bursting||Random,Describable|Describable_normal|DescribeTheWord Basic
Burst||Random,Describable|Describable_easy|DescribeTheWord Basic
Bursts||Random,Describable|Describable_easy|DescribeTheWord Basic
Burton Bridge|http://en.wikipedia.org/wiki/Burton_Bridge|World,Describable|Describable_hard|DescribeTheWord Basic
Burundi|http://en.wikipedia.org/wiki/Kingdom_of_Burundi|World,Describable|Describable_easy|DescribeTheWord Basic
Bush Honeysuckle|http://en.wikipedia.org/wiki/Diervilla|Plant,Nature,Describable|Describable_hard|DescribeTheWord Basic
Bushing|http://en.wikipedia.org/wiki/Bushing_(isolator)|Object,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
Bushkill Park|http://en.wikipedia.org/wiki/Historic_Bushkill_Park|World,Describable|Describable_hard|DescribeTheWord Basic
Bushpig|http://en.wikipedia.org/wiki/Bushpig|Animal,Nature,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
Bush||Random,Describable|Describable_easy|DescribeTheWord Basic
Bushtits|http://en.wikipedia.org/wiki/Aegithalidae|Animal,Nature,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Bush tomato|http://en.wikipedia.org/wiki/Bush_tomato|Fruit,Nature,Describable|Describable_normal|DescribeTheWord Basic
Bushwhacking||Action,Describable|Describable_normal|DescribeTheWord Basic
Business card|http://en.wikipedia.org/wiki/Business_card|Object,Describable|Describable_hard|DescribeTheWord Basic
Businesses||Random,Describable|Describable_normal|DescribeTheWord Basic
Business||Random,Describable|Describable_normal|DescribeTheWord Basic
Busman's Honeymoon|http://en.wikipedia.org/wiki/Busman's_Honeymoon|Literature,Describable,Mimeable|Describable_normal,Mimeable_hard|DescribeTheWord Basic
Bus||Random,Describable|Describable_easy|DescribeTheWord Basic
Buss||Random,Describable|Describable_easy|DescribeTheWord Basic
Bus stop|http://en.wikipedia.org/wiki/Bus_stop|World,Describable|Describable_normal|DescribeTheWord Basic
Buster Keaton|http://en.wikipedia.org/wiki/Buster_Keaton|Person,Describable|Describable_hard|DescribeTheWord Basic
Bust||Random,Describable|Describable_easy|DescribeTheWord Basic
Butane torch|http://en.wikipedia.org/wiki/Butane_torch|Object,Describable|Describable_normal|DescribeTheWord Basic
Butch Dalisay|http://en.wikipedia.org/wiki/Jose_Dalisay,_Jr.|Person,Describable|Describable_hard|DescribeTheWord Basic
Butcher block|http://en.wikipedia.org/wiki/Butcher_block|Object,Describable|Describable_hard|DescribeTheWord Basic
Butcher paper|http://en.wikipedia.org/wiki/Butcher_paper|Object,Describable|Describable_hard|DescribeTheWord Basic
Butcher shop|http://en.wikipedia.org/wiki/Butcher|World,Describable|Describable_normal|DescribeTheWord Basic
Butler Garage|http://en.wikipedia.org/wiki/Butler_Hotel|World,Describable|Describable_hard|DescribeTheWord Basic
Butler's desk|http://en.wikipedia.org/wiki/Butler's_desk|Object,Describable|Describable_hard|DescribeTheWord Basic
Butter churn|http://en.wikipedia.org/wiki/Butter_churn|Object,Describable|Describable_normal|DescribeTheWord Basic
Butter cookie|http://en.wikipedia.org/wiki/Butter_cookie|Object,Describable|Describable_hard|DescribeTheWord Basic
Buttercup tree|http://en.wikipedia.org/wiki/Buttercup_tree|Plant,Nature,Describable|Describable_hard|DescribeTheWord Basic
Butter curler|http://en.wikipedia.org/wiki/Butter_curler|Object,Describable|Describable_hard|DescribeTheWord Basic
Butterflies Are Free|http://en.wikipedia.org/wiki/Butterflies_Are_Free|Film,Describable,Mimeable|Describable_normal,Mimeable_hard|DescribeTheWord Basic
Butterfly bat|http://en.wikipedia.org/wiki/Variegated_butterfly_bat|Animal,Nature,Describable|Describable_hard|DescribeTheWord Basic
Butterfly|http://en.wikipedia.org/wiki/Butterfly|Animal,Nature,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Butterfly kingfish|http://en.wikipedia.org/wiki/Butterfly_kingfish|Animal,Nature,Describable|Describable_hard|DescribeTheWord Basic
Butterfly net|http://en.wikipedia.org/wiki/Butterfly_net|Object,Describable|Describable_hard|DescribeTheWord Basic
Butterfly peas|http://en.wikipedia.org/wiki/Centrosema|Plant,Nature,Describable|Describable_hard|DescribeTheWord Basic
Butterfly ray|http://en.wikipedia.org/wiki/Butterfly_ray|Animal,Nature,Describable|Describable_hard|DescribeTheWord Basic
Butterfly splitfin|http://en.wikipedia.org/wiki/Ameca_splendens|Animal,Nature,Describable|Describable_hard|DescribeTheWord Basic
Butterkist popcorn|http://en.wikipedia.org/wiki/Butterkist|Object,Describable|Describable_hard|DescribeTheWord Basic
Butternut|http://en.wikipedia.org/wiki/Juglans_cinerea|Plant,Nature,Describable|Describable_normal|DescribeTheWord Basic
Butter Pecan|http://en.wikipedia.org/wiki/Butter_Pecan|Object,Describable|Describable_normal|DescribeTheWord Basic
Butter pie|http://en.wikipedia.org/wiki/Butter_pie|Object,Describable|Describable_normal|DescribeTheWord Basic
Butter||Random,Describable|Describable_easy|DescribeTheWord Basic
Butterscotch|http://en.wikipedia.org/wiki/Butterscotch|Object,Describable,Drawable|Describable_normal,Drawable_normal|DescribeTheWord Basic
Butter stamp|http://en.wikipedia.org/wiki/Butter_stamp|Object,Describable|Describable_normal|DescribeTheWord Basic
Butterwort|http://en.wikipedia.org/wiki/Pinguicula|Plant,Nature,Describable|Describable_normal|DescribeTheWord Basic
Buttery|http://en.wikipedia.org/wiki/Buttery_(bread)|Object,Describable,Drawable|Describable_easy,Drawable_normal|DescribeTheWord Basic
